chi2 A omega phi0 
20.4898443649244 -0.0750583178721226 0.00857394949953657 5.549481586786691
6.575831961085701 0.04696940336286315 0.0052537184211252025 2.5637892306724814
61.263775958407216 -0.16692540057647173 0.009861378988790187 0.7844637626114375
461.5738440285569 0.32784231133698305 0.0035939799947328948 2.3814922326517083
17.845498704627587 -0.0844740729151772 0.007050714362540816 1.3423896750354527
3.283249803931694 0.038641725472825794 0.0029923644908176716 2.0554324005503584
77.93555943943676 -0.25100710102073576 0.0046245949856727146 0.1236211825635709
387.1364845236859 -0.2148419832048728 0.002090637877687345 0.9492747940077237
21.888936644361504 -0.059608190787743515 0.003246044974197377 3.3349434699822553
446.6385256800483 -0.38709695397396326 0.014672279010040373 3.3165570079047657
379.3119050560744 0.3524249519235201 0.002792081683324346 2.0823761724086376
74.54123166765767 0.11204579117965924 0.005308094521436867 0.5592196596451178
119.67470716232191 -0.34281116693570124 0.0039197916296874495 5.27326587016603
81.18920317695061 -0.30157187428293736 0.0031595223726310377 1.9690873368191
497.1101949430219 -0.32846399037237844 0.004598063869840932 1.3910922523678173
89.54176856356426 0.14663671474806728 0.0068265418772641955 4.216833014092436e-11
13.150298237712239 0.08074006210177462 0.0038814505937894003 3.0420827589192876
183.7989437925409 0.21041254801767217 0.007047394432964116 4.285507114954461
6.095987290148221 -0.0452903348690947 0.014435690378228295 5.164702249509126
10.626614631137445 -0.04679874368173084 0.007410236400579766 1.2573940328746017e-10
388.88630349217794 0.3928176902088071 0.012046853063193669 3.2138993273484866
167.65310443850308 -0.47803500431264984 0.004935692802349226 2.660192405525464
4.67755804376422 0.06381209109857822 0.0034927341216447107 1.8816695707906428
29.90422223525881 0.06592626195299109 0.003733319057565028 0.7165406838832337
70.73907960985804 -0.14602064065847492 0.0032398039760834357 0.36865032109131224
106.86098484247864 -0.2796286984648486 0.0030487076768099357 5.986733968569964
20.13671028418615 -0.05268045569733387 0.0026000655592717955 0.40924364900109866
75.00129244863317 0.0903145592370066 0.003307110038555783 1.1447174026745957
143.1712310507317 0.2281490481848517 0.02037691261708925 1.962144980717465
68.89030333387383 -0.11370988940545776 0.0065819797781210675 0.20877282767054986
769.9942515908507 0.4720658824797248 0.003728230608379132 0.5075255773644994
43.17392855606928 0.10667087597804653 0.0032827612266206016 1.2150937385803027
16.973704659740836 -0.05556426044200219 0.004835963876818072 2.6295061283461347
18.882188562492257 -0.08710692335991391 0.0029910750282506767 3.69714060788915e-14
243.8255540959094 -0.2916365925720193 0.006809952092265309 1.9432814439935964
245.25363668238856 -0.4704807957561177 0.005583475038319801 4.0355032813890395
1073.0692369647556 -0.30234199999998645 0.016750711285762113 2.877556718661978
42.039387895185904 -0.11777262621867418 0.0029918862928284724 1.9277917220739722
66.41843684665594 -0.14671783240991731 0.005132130570873499 6.233408073755014
147.2089259070879 0.14271941198483148 0.0177876597794883 4.27807000867134
117.79172669609191 -0.1569692041260189 0.0022772187231019734 4.632886066321489
97.73800255047813 0.12690807887164046 0.039876834574449134 0.8210939321413524
32.51420900828071 0.10335112184394901 0.010833612763931993 0.20272431048605166
155.28262568445103 0.42248391718542466 0.004098527671802859 0.6477709073263807
143.52779144630313 0.2301080973781473 0.004696442480873914 3.2736664957744064
83.9374917197542 0.16437779107456676 0.0022464936533325816 0.3145412721169988
54.500915822455276 -0.10572443564574224 0.006815062772102145 0.885374717393777
258.81809338751026 0.30352557995420537 0.003411391413113552 1.1013463674697084
60.92628109996981 -0.1284711409238254 0.0047450872055947585 3.2740049722785027
7.220735548535655 -0.06589405607748533 0.0074688899738488395 0.6938234371789959
95.35142440188933 -0.19896640414913547 0.002866746031908608 1.2320042898713481
14.306107131374858 0.07921009289130307 0.007246851931202712 0.13479160511586094
7.585423327117385 0.052966014268859524 0.016028587635216543 5.149319072649602
290.3406105331003 -0.4804374268362072 0.003231751183516059 2.286854285246138
69.84501667282946 0.09469908733403687 0.003669806424840762 0.34095426322602435
28.37629455481124 -0.10312102464769513 0.009190847102559768 4.364237837793735
78.60840845498593 0.11616223326390512 0.0017942682679381627 1.3348906666845333
89.41520465097861 0.11586995471211042 0.009727608551313757 2.4551715778677567
4.498631956071673 -0.04528373136212921 0.01064163501481587 5.5047049380716695
27.70828419191098 0.08769464450473083 0.016837677721267687 2.8038010956242805
193.98208306764604 0.2156535090354309 0.006065368078599956 6.1549506003228
421.8899397097091 0.5209312321909758 0.008449255000788653 2.5557817175232524
75.84226698671417 0.14835274642026097 0.0031671386357515654 2.4269434007417456
163.29135816559094 -0.19646494512801654 0.008186584152203526 3.8265052132613055
47.23934056929582 -0.10029140625799729 0.003528155841538185 5.6612784837075765
35.550952490738936 0.05818369186800182 0.00565445064841524 2.484079019059137
28.72797504538544 0.19555346795089396 0.0032369697848334345 0.7910106116678861
18.34610754614855 0.08458470910805155 0.0039920152047297295 5.841978694084474
355.96452128016745 -0.2980121776266811 0.020383261201238033 1.0863279419870042
34.1836692339866 -0.18186297617288194 0.0040419886790215446 1.1278546469384636
54.06738185641626 0.15630104093760955 0.0033650560022161274 3.0797858464287224
8.826092464156247 -0.037908611468395303 0.009953815769249998 1.112135450903563
5.756307230206645 -0.028203717226373867 0.0032360644942723664 1.0884242434885737e-11
84.98973455419349 0.19988682396197877 0.005757677836845218 2.831448964686648
208.35366656401408 -0.347622606345111 0.0019958315595731435 0.09903044749892684
45.80880753325662 0.19557544798648774 0.0036588563582280265 0.5449635029707032
195.5626876378206 -0.7292489644794357 0.0056717164250514995 0.14791060853664761
20.745905019230154 -0.07292988991142829 0.004140855311738053 2.082514766091999
107.56503187483952 0.25356399387829504 0.0029949240357423435 0.9167539001748647
702.2906772475046 -0.34003532524821933 0.005678508751091467 5.555837167423622
261.21966814556004 -0.2447152670762462 0.010214240671687056 5.525402690187611
18.836832051843675 -0.07421961995008004 0.007208958877379784 0.5103264589982185
30.05111643240817 -0.07174068943707534 0.01568091205152598 2.3054810771837057e-13
18.38757988348551 -0.06342857189668871 0.00764138205315605 0.44910300766056294
13.03243071340225 0.12262176893460625 0.007001397047330309 0.2485078879822152
180.02433150695109 -0.2609471785038608 0.003679622957459581 2.390003002882136
241.90707395402785 0.16996685053005156 0.02671175158476013 1.7915429672465835
343.0034230736127 0.2578073711437123 0.003464821566376412 2.4754387839763763
18.882073201843074 -0.05760868882797762 0.012282526193919844 0.2833092283565805
94.05294925417498 -0.17459091136557614 0.012173847780285664 3.0854211474268878
36.90570536617933 -0.16097544667045582 0.01149323824217497 1.5586546260867913
9.373825950211494 -0.03979310195693542 0.009675132116220203 0.1428269063105665
10.209270754048877 0.027834258948083307 0.002852652994455674 0.8977923005987618
87.77966688131781 0.15199187150660443 0.014361041388134273 3.1717597648811773
88.12586877068564 -0.12447431433371264 0.004761850186448908 0.9531801349320298
70.67693364273646 0.11108120195266957 0.002667865497940842 5.570575221342543
56.91960223321156 0.15177227702085533 0.0019961333135339503 2.993867578708644
518.1455218956042 0.4117351768441897 0.010396266586941398 3.3511994041557105
80.06474873535177 0.23793243229770905 0.0039056850386794658 0.05145321516684875
24.778837522908916 -0.07104003435803462 0.016496772493113036 1.6955690394010203
169.4274557410561 0.17635990231438992 0.004918591232537265 2.9809965258436733
273.60391190737516 -0.3154901317409415 0.014766831146328086 5.144984375269097
15.42347763543614 -0.04444400845083221 0.009389432357766533 2.6262597372029766
50.652257915796966 0.162907880055347 0.006143052832942862 0.746351770392238
95.65715740838861 -0.268985222177334 0.003626302986183452 1.9580917981409849
20.888070213574913 -0.07487616819054606 0.016605342289796803 2.7367689733836422
48.72783332765468 -0.13751890779840567 0.004517593350182352 6.1483056381205055
5.655867639741137 0.04387740878421348 0.005550342220712953 3.8725347512915693
48.85942875183766 0.1017074073995417 0.014204274791363304 0.9159007301412557
459.13689526853113 -0.19362280451763014 0.014626229975157948 0.9530310935977384
7.05828572292333 0.04081577007898787 0.01978182537549367 2.6280182760904203
62.501635186560826 0.12602342957455936 0.0021266126197534243 3.1042029632276825e-14
90.29328408486475 0.15721197735008197 0.013673801380400488 2.3068821281153133
15.286453619051619 0.04592575450664402 0.002137989273922561 2.224529038370216
44.50681835930213 -0.11787404226589154 0.01171904305171128 2.5219278634806543
79.3718991789256 0.19181256876151442 0.0026166918350607245 2.1748195774274386
12.064342294416116 -0.03833954234398612 0.0035000721705308194 6.120720912415428e-11
464.4507085412657 0.27187953452239966 0.004438911424542688 1.5298971315054788
320.23288282060963 -0.23494400114657088 0.018898003979651558 3.70704900454691
9.331773239169646 -0.04209076414114732 0.009504420311312729 3.1006155087594394
291.93160617135106 -0.21980679094129107 0.0017658363013703829 0.0
81.9372154099569 -0.1129631702534335 0.01108594651712231 0.5901917767989541
7.807712679921163 0.03394532169135975 0.006521782415221218 0.38271666806595694
9.363601261291315 -0.07889363296602062 0.0036934220389874288 1.6452747531039937
273.22802329494414 0.22545100408872742 0.012657565043035762 3.0247476252192516
283.602565264199 0.3587456961921027 0.003610742763064049 0.31197277615557406
25.973527491340953 0.07281319818250642 0.01973102730275308 0.8479936252600948
21.011139980868368 -0.08801443921196671 0.005117465131430676 5.825062822417349
5.506046454213215 -0.034887212870606865 0.0030495909176306733 5.736065715293154
36.71453987361712 0.09213940146603916 0.008003364439735322 3.3567634254700884
121.12446952266205 0.18941977093755363 0.0023715935355864185 0.7854562160910559
178.83794050712257 0.25719194880692353 0.005347474579905763 0.5213606686654556
197.7176849003765 -0.1513201200832074 0.0025484112088783473 5.146164201114542
80.28552766726824 -0.1417071622270245 0.009795134474184643 4.271104891466121
11.450057540307014 0.08251876781831222 0.0022415461036115964 5.605428804194848
351.78349525014465 -0.2980412904563888 0.0033357476239870565 3.6017610682150663
438.01767883083187 0.31829542817170076 0.0029929975103929886 5.207262525991204
58.99890847817182 0.25978381796161665 0.009107323928917572 1.5854781738317687
6.195412156258286 0.02632657244783089 0.0018862674912785626 0.76211558557792
26.80950687911702 0.07937394908397716 0.003921868121880044 0.0432167117862771
70.04749863256863 -0.20904296857329902 0.00408771704072335 2.047333466422787
328.7231085130133 0.6793927196516807 0.007828856493853861 4.633286046757894
16.929087480570907 0.0810891653351063 0.004111037327822347 0.7187377943240058
62.29688137237063 0.11217274136040856 0.01386433620952524 5.57732411977201
20.210738891112733 -0.07210516022104865 0.0029312763844926474 1.5261763669252681
52.308578724259625 0.11787433914665568 0.00986942746451555 0.497680957450735
4.659138431167626 -0.028429081577347956 0.019205860776888257 2.112359738168509
45.46321873093314 0.07783829502162765 0.004833350261014706 2.1460133347389125
60.692928636502245 -0.08332896853431099 0.004869920101431188 2.7273038933328696e-11
23.14886710649527 -0.1366212325353567 0.005436066719976852 3.541544330112938
18.661414293261696 -0.057152075137839736 0.013878442437743372 1.3538001064132374
31.694991017082774 0.08190521997070033 0.006213617865713592 5.809948582775437
69.58172357988764 0.1031372546688975 0.016955973545721634 1.7053413118062573
645.3739962973067 0.350019768254349 0.01095458084650204 4.105717732156352
304.1826532871156 0.1823875411864827 0.010634794447121053 1.9209285366338709
8.974807297665032 0.0491606870711194 0.02037227302128906 3.069206183838756
23.189333248061146 0.10370354448732277 0.011413169188977779 2.0991992893896123
30.672643343544586 0.12932446785765006 0.001965378794141888 1.0730626805388332
18.710826509443653 0.0884799940935545 0.004282348601118497 0.02849334589057974
16.252630395542234 -0.08659675066517242 0.002701760206253691 0.5547536867673706
15.19706577648441 -0.04618547850795779 0.01030736906962805 2.058248588934963
30.396992789228047 0.1253743711972219 0.0057055738155605724 5.439277332819392
136.6304430395685 0.13782673326272127 0.010217227024481957 5.115708628443313
33.21262333863673 -0.07958860419285924 0.005469292574010394 1.9272040213686221
17.43631111643779 0.11652919609333523 0.002561964566921694 1.0478702839621141
64.8357085937129 -0.24518302506060144 0.004855038974981247 6.065960423842819
53.490566826402016 -0.08054555720783557 0.004284052708475952 2.7333871423011535
18.849477370053634 0.09721012219384284 0.0042284334420680325 1.5949212908310821
107.82557639237845 -0.1583230996090389 0.0047900109081061345 2.980040870097677
7.826110831349192 0.02814428992782446 0.011077453835715123 0.10296728602499627
4.5921734156590075 -0.036361311223779905 0.002505760721156429 6.05639863472338
23.586289668191768 -0.08298772841716798 0.005825816724156271 2.1324919153167023
23.65360362588536 0.05946107366288564 0.012072104253333358 0.5741386325871191
48.07539460391648 -0.07753738083174244 0.009544645677549679 4.3471936526759745
159.5745449152052 -0.5208858173800069 0.002849384784950865 1.5264939376557323
44.40816091553098 0.07768784618647936 0.0017921512959616609 6.246166256617403
10.660168027441864 0.03414616515676436 0.004775066597446512 0.9277182504368343
23.835950195080425 0.06262893716859802 0.004727980674547133 4.797602856091315
57.64716960031921 0.10572910151157189 0.015723899910767752 1.9046625416775114
71.32588771137978 0.11638478906448929 0.0056698284594026115 5.387497708895555e-10
82.38906753413654 -0.2682191130306114 0.004880884306093065 0.738549010308175
103.17004778245732 0.20456330467162376 0.007061432032598312 2.9751286185497072
83.56851783002641 0.1955994792717778 0.01364661260781119 2.7430224330176514
29.542665244106445 -0.1386752127688571 0.0031499694271909105 3.1003622965137185
154.31447136084066 0.171957040663269 0.005346345002792827 6.975736996017264e-16
11.333924940084659 -0.06393549233989784 0.0018187853440342176 6.247589241463068
20.953158488397534 0.07058843748595964 0.0056763809390378665 6.001956121173888
340.9599507287267 -0.24685272804479907 0.003502067807457236 0.35847272983615763
82.17944220569291 0.2814477157860107 0.005189406156557236 4.84521828680578
50.86860094404469 -0.12756743637889378 0.001791788179291933 2.061518747972629
16.688970961218306 0.06126256133689939 0.01848847623300437 1.9223665634953613
653.4696476082339 0.36218105296978986 0.002102891695277301 2.9022046864001174
343.869649860363 -0.22076770422581882 0.008733938545312233 3.423959852673982
185.6256837745211 -0.12413844933093615 0.0022164558735118557 0.08320072051957565
531.6034165067219 0.33302512219687025 0.016635700249214274 4.708746080178872
21.781390088882432 -0.05623101053861074 0.0036818631818289135 3.847536150879676
15.38216964357723 -0.1109784991097447 0.005849962204113962 5.6765584436490455
3.676357946383383 -0.02484993920686937 0.007488368129468937 6.102820473709948e-09
399.5927999077223 0.3382686578958951 0.009880742353127442 4.420632771441536
364.2261925521778 0.22125299265065457 0.013764411445180248 4.599095293448872
40.194107720480865 -0.11287300485370008 0.0024398368322025264 4.112877567097356
4.021886376973419 0.02835530191182299 0.00242273122989383 5.703209646022729
17.361972792254623 -0.06695695219107939 0.01476804262594891 1.0450253088565085
334.38157066746 -0.3937843016304492 0.01835575660927951 3.494612983323496
100.15550969267473 -0.21502289455996537 0.002287996046499323 4.0654834332381045
7.983663921431129 0.05352154598115974 0.003965820076233614 1.3493947122306584
15.936705587653163 0.07813489730335463 0.005213476166618148 5.705976508951771
14.897518554881552 0.0878190003906339 0.009893468785802703 5.745747112241073
194.66004421213228 -0.43845737681614044 0.0029957883819882545 2.715505986103971
293.5442787282713 -0.3389198494986462 0.01666792127354271 2.4629890409750863
49.74880992013114 -0.16589001261159567 0.004810193809325795 1.264220312091528
17.773457602538958 -0.06229099292408424 0.006287654608513375 1.134006740536882
60.966083868748555 0.155770303442123 0.014246122795824141 1.0373924605152673
61.68979816040215 -0.1624864635597148 0.006999373361470746 0.25463131886737095
45.41841742344287 0.09922778483829284 0.022729116148793034 0.7593686956597523
288.42073329645507 0.23151090145442355 0.004435883887237514 5.455960498065043
14.917427585663482 0.036174296181900545 0.002219216252042371 1.128508370230972
91.6943317933476 0.11738378354824297 0.007426223627444217 4.582244570008808
35.646585766710736 -0.10463007037456531 0.0094586214964417 5.6391463927454515
11.750872271615362 -0.07255632507401538 0.013422941711998294 3.242783174414512
155.64224834864973 0.3015464977247484 0.0019674523856213146 0.8152202292616245
41.43453449652149 -0.1287015835430318 0.0038733725024842976 2.433102043493799
17.47090102526631 0.04412467305098583 0.0075913509327812535 1.7135040762464924
30.966593504468488 0.10124133644563987 0.0037648100855316876 0.6072231437899908
30.15539532926649 0.14176972143395 0.003052057643196166 1.9387322863385241
251.26195021986928 0.3062576103919996 0.008317770314835729 1.6269252470057796
39.695156215280974 -0.13055317652985982 0.0023155917751559473 1.3040357514373109
17.471957343880916 0.07066007468147624 0.015271480447474183 5.735364160169852
25.21168078978608 -0.09225115119466304 0.0023806202505034886 5.377347750091714
28.10008097683952 -0.14964352111446094 0.004915727302911355 0.5162703794883536
17.203805908182026 -0.06481740302683117 0.008909193124833483 5.641542432579805
5.359235792897895 -0.041230288926819944 0.002990882246735698 1.593889538640566
99.99631793211984 0.16600877345027543 0.0033087582776806204 1.3867390492405467
137.04274947270918 0.24668920976836706 0.01250967211676327 5.663364259547706
144.9534326571573 0.19211431133631118 0.008628578284685861 0.27157088655799744
31.071133325462245 -0.06647060359014814 0.0030788442083541177 2.077726560880058
419.26112997217757 -0.4557174393778277 0.002990890077097428 2.982186013116714
36.711746951588296 0.08518836160145271 0.006247752477053169 2.4455353932916886
81.98359910983021 -0.13758966780853948 0.005390840934420168 3.767330491144131
110.8491454737813 -0.18500319963220352 0.00913254063237795 3.933353336407198
3.86521306060399 -0.034372666071269584 0.004584721228406065 0.0
58.38873998009239 -0.07121685630364892 0.0071361244947744954 4.425540568509408e-06
163.95588517867782 -0.19381151979188987 0.006260259610460625 5.145419423130318
12.217781219121223 -0.042964433470343344 0.004428466916234764 2.848920795626491
118.48808029324917 0.17844859813043235 0.008730004990231324 5.08886476068963
109.48650816661562 0.2822869526326827 0.0018213405207678386 2.5977380780543133
29.24869271877156 0.0932736588814082 0.005224218424494888 9.347487574663133e-13
40.4020997989418 0.09232696933214957 0.0045112387095637176 2.3766519651530347
19.172469237007725 0.09664950582853266 0.003731266257780675 1.5174111678664381
66.73398547045153 0.26489675639352017 0.005696078575210699 1.3016951238013816
173.2702738854884 0.4169540598236695 0.004206081405444867 6.1095645157769445
33.83998394159992 -0.10057946737009568 0.006157267086451156 0.35501510602859754
34.923348906795624 0.060115329453934996 0.008813248971109173 2.650458416168299
14.073560994544307 -0.10579706577185638 0.019194369382755046 1.3566624844336899
366.1881277074995 0.45777511480309174 0.007512436870916487 1.6698407342489012
124.10623142627246 -0.13947514340855116 0.003509973918173087 0.6725262402657157
231.4026298555874 -0.23001897530120208 0.007650231282529246 1.2210854565759266
27.987909364268578 0.11225887216792363 0.014846557174569893 1.2242418428010298e-13
4.266477497576907 0.03270566344141783 0.009777479176033617 2.9231615809443996
112.73571598745515 -0.15207287672381864 0.0039056551990493257 1.8291526558572648
6.85723388197989 -0.06325805398314807 0.010181506247591208 0.7362219528641544
12.369465478663269 0.06444723626218699 0.0067071348739021226 1.6167373471125899
102.83865830545791 -0.24284771051076243 0.005745014335515759 3.693611942242062
347.54605344011986 0.18948484413842726 0.0028904040856325584 3.3586085177432934
22.55908771777719 0.05674667360797769 0.010903434257223819 1.3788942190331737
